"id","mois","produit","region","gouvernorat","tranche_age","genre","milieu","canal_achat","occasion","quantite","prix_unitaire","montant_total","satisfaction","canal_decouverte","concurrent_essaye","racheterait","recommande_ami"
"ACH01129","Juillet","Boga Limoun","Centre-Ouest","Kairouan","35-44","M","urbain","en_ligne","sortie_amis","2","1.8","3.6","4","reseaux_sociaux","Coca-Cola","Oui","Oui"
"ACH01130","Juillet","Boga Cidre","Grand Tunis","Manouba","18-24","F","rural","en_ligne","plage_ete","2","1.8","3.6","5","pub_tv","Safia","Oui","Non"
"ACH01131","Juillet","Boga Cidre","Sud","Gabès","8-17","M","urbain","souk","sport","3","1.8","5.4","4","bouche_a_oreille","Aucun","Oui","Oui"
"ACH01132","Juillet","Boga Cidre","Grand Tunis","Tunis","18-24","F","urbain","souk","plage_ete","1","1.8","1.8","5","pub_tv","Safia","Oui","Non"
"ACH01133","Juillet","Boga Cidre","Grand Tunis","Manouba","8-17","M","rural","cafe_restaurant","sortie_amis","1","1.8","1.8","5","pub_tv","Safia","Oui","Oui"
"ACH01134","Juillet","Boga Limoun","Centre-Est","Mahdia","8-17","F","urbain","epicerie","plage_ete","1","1.8","1.8","5","bouche_a_oreille","Aucun","Oui","Oui"
"ACH01135","Juillet","Boga Cidre","Centre-Est","Sousse","35-44","M","urbain","cafe_restaurant","travail","2","1.8","3.6","5","bouche_a_oreille","Pepsi","Oui","Non"
"ACH01136","Juillet","Boga Pomme","Sud","Gabès","25-34","F","urbain","supermarche","repas_famille","2","1.8","3.6","5","reseaux_sociaux","Boga","Oui","Oui"
"ACH01137","Juillet","Boga Cidre","Grand Tunis","Manouba","25-34","M","urbain","epicerie","quotidien","1","1.8","1.8","4","reseaux_sociaux","Pepsi","Oui","Oui"
"ACH01138","Juillet","Boga Fraise","Sud","Sfax","18-24","M","urbain","cafe_restaurant","repas_famille","3","1.8","5.4","3","reseaux_sociaux","Coca-Cola","Oui","Non"
"ACH01139","Juillet","Boga Limoun","Centre-Est","Sousse","25-34","M","rural","epicerie","sport","2","1.8","3.6","4","reseaux_sociaux","Aucun","Oui","Oui"
"ACH01140","Juillet","Boga Fraise","Nord-Ouest","Jendouba","18-24","M","rural","supermarche","plage_ete","3","1.8","5.4","4","bouche_a_oreille","Aucun","Oui","Oui"
"ACH01141","Juillet","Boga Pomme","Grand Tunis","Ben Arous","55+","M","urbain","epicerie","sortie_amis","1","1.8","1.8","4","affichage","Coca-Cola","Oui","Oui"
"ACH01142","Juillet","Boga Cidre","Grand Tunis","Tunis","8-17","F","urbain","cafe_restaurant","sport","2","1.8","3.6","5","affichage","Pepsi","Oui","Non"
"ACH01143","Juillet","Boga Pomme","Sud","Gabès","18-24","F","rural","epicerie","sortie_amis","1","1.8","1.8","5","promotion_magasin","Pepsi","Oui","Oui"
"ACH01144","Juillet","Boga Pomme","Sud","Médenine","35-44","M","rural","supermarche","plage_ete","1","1.8","1.8","4","pub_tv","Coca-Cola","Oui","Oui"
"ACH01145","Juillet","Boga Limoun","Centre-Est","Monastir","18-24","F","urbain","cafe_restaurant","plage_ete","3","1.8","5.4","4","promotion_magasin","Coca-Cola","Oui","Non"
"ACH01146","Juillet","Boga Limoun","Grand Tunis","Ariana","35-44","F","urbain","supermarche","travail","2","1.8","3.6","3","bouche_a_oreille","Coca-Cola","Oui","Non"
"ACH01147","Juillet","Boga Cidre","Nord-Ouest","Le Kef","18-24","M","urbain","epicerie","plage_ete","2","1.8","3.6","4","reseaux_sociaux","Safia","Oui","Non"
"ACH01148","Juillet","Boga Pomme","Grand Tunis","Tunis","8-17","F","urbain","souk","plage_ete","2","1.8","3.6","5","pub_tv","Fanta","Oui","Non"
"ACH01149","Juillet","Boga Cidre","Grand Tunis","Manouba","25-34","M","urbain","supermarche","sortie_amis","1","1.8","1.8","3","affichage","Safia","Non","Non"
"ACH01150","Juillet","Boga Limoun","Nord-Ouest","Béja","25-34","F","rural","cafe_restaurant","plage_ete","1","1.8","1.8","5","pub_tv","Coca-Cola","Oui","Oui"
"ACH01151","Juillet","Boga Cidre","Grand Tunis","Manouba","8-17","M","urbain","distributeur_auto","repas_famille","4","1.8","7.2","4","bouche_a_oreille","Fanta","Oui","Oui"
"ACH01152","Juillet","Boga Cidre","Centre-Est","Mahdia","45-54","M","urbain","cafe_restaurant","plage_ete","2","1.8","3.6","4","promotion_magasin","Coca-Cola","Oui","Oui"
"ACH01153","Juillet","Boga Cidre","Centre-Ouest","Sidi Bouzid","35-44","F","rural","supermarche","sport","2","1.8","3.6","4","pub_tv","Coca-Cola","Oui","Non"
"ACH01154","Juillet","Boga Cidre","Nord Littoral","Nabeul","45-54","M","rural","supermarche","sortie_amis","1","1.8","1.8","3","influenceur","Boga","Non","Non"
"ACH01155","Juillet","Boga Pomme","Grand Tunis","Manouba","45-54","M","rural","souk","plage_ete","1","1.8","1.8","4","reseaux_sociaux","Pepsi","Oui","Non"
"ACH01156","Juillet","Boga Cidre","Centre-Est","Sousse","35-44","F","urbain","cafe_restaurant","quotidien","1","1.8","1.8","5","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH01157","Juillet","Boga Cidre","Grand Tunis","Tunis","18-24","F","urbain","supermarche","fete","6","1.8","10.8","5","reseaux_sociaux","Pepsi","Oui","Oui"
"ACH01158","Juillet","Boga Pomme","Centre-Est","Monastir","25-34","F","urbain","souk","sortie_amis","2","1.8","3.6","3","pub_tv","Fanta","Oui","Non"
"ACH01159","Juillet","Boga Pomme","Grand Tunis","Ben Arous","45-54","M","urbain","souk","travail","1","1.8","1.8","4","promotion_magasin","Aucun","Oui","Oui"
"ACH01160","Juillet","Boga Cidre","Sud","Gabès","18-24","F","urbain","cafe_restaurant","quotidien","1","1.8","1.8","5","pub_tv","Aucun","Oui","Oui"
"ACH01161","Juillet","Boga Pomme","Centre-Est","Sousse","35-44","F","urbain","epicerie","fete","3","1.8","5.4","4","promotion_magasin","Pepsi","Oui","Oui"
"ACH01162","Juillet","Boga Pomme","Nord-Ouest","Le Kef","35-44","F","rural","en_ligne","plage_ete","2","1.8","3.6","5","affichage","Boga","Oui","Oui"
"ACH01163","Juillet","Boga Limoun","Grand Tunis","Ben Arous","8-17","F","rural","cafe_restaurant","plage_ete","1","1.8","1.8","4","reseaux_sociaux","Safia","Oui","Oui"
"ACH01164","Juillet","Boga Pomme","Nord Littoral","Nabeul","55+","M","urbain","supermarche","plage_ete","1","1.8","1.8","5","affichage","Pepsi","Oui","Oui"
"ACH01165","Juillet","Boga Limoun","Grand Tunis","Tunis","55+","F","urbain","supermarche","plage_ete","1","1.8","1.8","5","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH01166","Juillet","Boga Fraise","Nord-Ouest","Béja","25-34","M","urbain","supermarche","plage_ete","2","1.8","3.6","5","bouche_a_oreille","Boga","Oui","Non"
"ACH01167","Juillet","Boga Cidre","Nord Littoral","Bizerte","35-44","F","urbain","en_ligne","plage_ete","1","1.8","1.8","5","bouche_a_oreille","Pepsi","Oui","Oui"
"ACH01168","Juillet","Boga Pomme","Grand Tunis","Ben Arous","25-34","M","rural","epicerie","sport","1","1.8","1.8","4","reseaux_sociaux","Coca-Cola","Oui","Non"
"ACH01169","Juillet","Boga Cidre","Sud","Tataouine","8-17","M","rural","cafe_restaurant","plage_ete","1","1.8","1.8","5","pub_tv","Aucun","Oui","Oui"
"ACH01170","Juillet","Boga Cidre","Grand Tunis","Ben Arous","35-44","F","rural","souk","quotidien","3","1.8","5.4","4","pub_tv","Coca-Cola","Oui","Oui"
"ACH01171","Juillet","Boga Cidre","Sud","Tataouine","8-17","M","rural","supermarche","travail","1","1.8","1.8","3","pub_tv","Boga","Oui","Non"
"ACH01172","Juillet","Boga Cidre","Grand Tunis","Tunis","18-24","M","rural","cafe_restaurant","sport","2","1.8","3.6","5","reseaux_sociaux","Fanta","Oui","Oui"
"ACH01173","Juillet","Boga Limoun","Sud","Tataouine","25-34","M","urbain","supermarche","sortie_amis","1","1.8","1.8","5","reseaux_sociaux","Fanta","Oui","Non"
"ACH01174","Juillet","Boga Cidre","Nord-Ouest","Béja","35-44","F","rural","cafe_restaurant","repas_famille","4","1.8","7.2","3","promotion_magasin","Safia","Non","Non"
"ACH01175","Juillet","Boga Cidre","Centre-Ouest","Kairouan","25-34","M","urbain","cafe_restaurant","sport","2","1.8","3.6","4","pub_tv","Coca-Cola","Oui","Non"
"ACH01176","Juillet","Boga Cidre","Nord-Ouest","Le Kef","18-24","M","rural","epicerie","fete","3","1.8","5.4","5","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH01177","Juillet","Boga Cidre","Centre-Est","Sousse","25-34","M","urbain","epicerie","sport","2","1.8","3.6","5","reseaux_sociaux","Fanta","Oui","Oui"
"ACH01178","Juillet","Boga Cidre","Sud","Gabès","18-24","M","urbain","distributeur_auto","repas_famille","4","1.8","7.2","5","pub_tv","Fanta","Oui","Oui"
"ACH01179","Juillet","Boga Cidre","Grand Tunis","Tunis","55+","M","urbain","epicerie","sport","1","1.8","1.8","5","promotion_magasin","Pepsi","Oui","Oui"
"ACH01180","Juillet","Boga Pomme","Centre-Ouest","Sidi Bouzid","35-44","M","rural","en_ligne","quotidien","2","1.8","3.6","5","promotion_magasin","Fanta","Oui","Non"
"ACH01181","Juillet","Boga Pomme","Grand Tunis","Manouba","18-24","F","rural","cafe_restaurant","sortie_amis","2","1.8","3.6","4","reseaux_sociaux","Aucun","Oui","Oui"
"ACH01182","Juillet","Boga Limoun","Centre-Ouest","Sidi Bouzid","18-24","F","urbain","epicerie","sortie_amis","1","1.8","1.8","5","bouche_a_oreille","Safia","Oui","Oui"
"ACH01183","Juillet","Boga Cidre","Sud","Sfax","25-34","M","urbain","epicerie","fete","3","1.8","5.4","5","pub_tv","Safia","Oui","Non"
"ACH01184","Juillet","Boga Cidre","Sud","Sfax","25-34","M","urbain","supermarche","plage_ete","1","1.8","1.8","5","bouche_a_oreille","Boga","Oui","Oui"
"ACH01185","Juillet","Boga Limoun","Nord-Ouest","Béja","25-34","F","urbain","epicerie","plage_ete","2","1.8","3.6","4","influenceur","Coca-Cola","Oui","Oui"
"ACH01186","Juillet","Boga Limoun","Nord Littoral","Nabeul","25-34","F","rural","supermarche","plage_ete","2","1.8","3.6","5","influenceur","Coca-Cola","Oui","Oui"
"ACH01187","Juillet","Boga Fraise","Nord Littoral","Zaghouan","25-34","M","urbain","cafe_restaurant","repas_famille","4","1.8","7.2","5","bouche_a_oreille","Pepsi","Oui","Oui"
"ACH01188","Juillet","Boga Limoun","Grand Tunis","Tunis","25-34","F","urbain","supermarche","plage_ete","3","1.8","5.4","5","pub_tv","Boga","Oui","Oui"
"ACH01189","Juillet","Boga Limoun","Grand Tunis","Manouba","18-24","F","rural","epicerie","plage_ete","1","1.8","1.8","5","reseaux_sociaux","Safia","Oui","Non"
"ACH01190","Juillet","Boga Limoun","Centre-Est","Monastir","25-34","F","rural","epicerie","quotidien","3","1.8","5.4","4","affichage","Coca-Cola","Oui","Oui"
"ACH01191","Juillet","Boga Limoun","Centre-Est","Monastir","55+","M","urbain","souk","repas_famille","2","1.8","3.6","5","bouche_a_oreille","Safia","Oui","Oui"
"ACH01192","Juillet","Boga Pomme","Centre-Ouest","Sidi Bouzid","45-54","F","urbain","souk","sortie_amis","1","1.8","1.8","4","pub_tv","Boga","Oui","Oui"
"ACH01193","Juillet","Boga Cidre","Grand Tunis","Ben Arous","45-54","F","urbain","supermarche","fete","4","1.8","7.2","4","reseaux_sociaux","Aucun","Oui","Oui"
"ACH01194","Juillet","Boga Cidre","Centre-Est","Sousse","25-34","F","urbain","cafe_restaurant","plage_ete","3","1.8","5.4","4","promotion_magasin","Fanta","Oui","Oui"
"ACH01195","Juillet","Boga Cidre","Grand Tunis","Ben Arous","18-24","F","rural","cafe_restaurant","fete","6","1.8","10.8","4","influenceur","Coca-Cola","Oui","Non"
"ACH01196","Juillet","Boga Fraise","Centre-Est","Monastir","25-34","F","urbain","supermarche","plage_ete","1","1.8","1.8","5","reseaux_sociaux","Coca-Cola","Oui","Oui"
"ACH01197","Juillet","Boga Cidre","Nord-Ouest","Jendouba","18-24","F","rural","cafe_restaurant","plage_ete","1","1.8","1.8","3","reseaux_sociaux","Boga","Oui","Non"
"ACH01198","Juillet","Boga Pomme","Centre-Ouest","Kairouan","45-54","F","urbain","supermarche","sport","1","1.8","1.8","4","affichage","Coca-Cola","Oui","Oui"
"ACH01199","Juillet","Boga Cidre","Grand Tunis","Ben Arous","25-34","F","urbain","distributeur_auto","sport","1","1.8","1.8","5","pub_tv","Pepsi","Oui","Oui"
"ACH01200","Juillet","Boga Cidre","Grand Tunis","Manouba","18-24","F","rural","supermarche","travail","2","1.8","3.6","5","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH01201","Juillet","Boga Cidre","Grand Tunis","Ben Arous","18-24","F","urbain","cafe_restaurant","fete","4","1.8","7.2","4","pub_tv","Safia","Oui","Oui"
"ACH01202","Juillet","Boga Fraise","Grand Tunis","Ariana","18-24","F","rural","epicerie","plage_ete","2","1.8","3.6","5","affichage","Pepsi","Oui","Oui"
"ACH01203","Juillet","Boga Pomme","Centre-Est","Monastir","35-44","F","rural","epicerie","sport","1","1.8","1.8","5","bouche_a_oreille","Aucun","Oui","Non"
"ACH01204","Juillet","Boga Pomme","Centre-Est","Mahdia","25-34","F","rural","cafe_restaurant","sortie_amis","2","1.8","3.6","4","pub_tv","Aucun","Oui","Oui"
"ACH01205","Juillet","Boga Pomme","Nord Littoral","Bizerte","55+","M","urbain","supermarche","plage_ete","1","1.8","1.8","5","reseaux_sociaux","Coca-Cola","Oui","Non"
"ACH01206","Juillet","Boga Cidre","Nord-Ouest","Béja","25-34","M","urbain","cafe_restaurant","plage_ete","1","1.8","1.8","4","pub_tv","Coca-Cola","Oui","Oui"
"ACH01207","Juillet","Boga Cidre","Grand Tunis","Tunis","18-24","F","rural","distributeur_auto","repas_famille","4","1.8","7.2","5","bouche_a_oreille","Fanta","Oui","Oui"
"ACH01208","Juillet","Boga Cidre","Grand Tunis","Manouba","45-54","F","urbain","epicerie","sport","2","1.8","3.6","3","promotion_magasin","Aucun","Non","Non"
"ACH01209","Juillet","Boga Cidre","Grand Tunis","Tunis","25-34","M","rural","cafe_restaurant","plage_ete","1","1.8","1.8","5","pub_tv","Boga","Oui","Oui"
"ACH01210","Juillet","Boga Limoun","Centre-Est","Mahdia","8-17","F","urbain","cafe_restaurant","plage_ete","1","1.8","1.8","4","pub_tv","Fanta","Oui","Oui"
"ACH01211","Juillet","Boga Cidre","Nord Littoral","Bizerte","25-34","M","urbain","cafe_restaurant","sport","1","1.8","1.8","4","reseaux_sociaux","Aucun","Oui","Non"
"ACH01212","Juillet","Boga Limoun","Grand Tunis","Ariana","45-54","M","urbain","supermarche","plage_ete","2","1.8","3.6","5","bouche_a_oreille","Aucun","Oui","Oui"
"ACH01213","Juillet","Boga Limoun","Sud","Gabès","35-44","M","urbain","souk","sport","1","1.8","1.8","4","affichage","Coca-Cola","Oui","Oui"
"ACH01214","Juillet","Boga Fraise","Grand Tunis","Tunis","18-24","M","urbain","epicerie","travail","1","1.8","1.8","4","pub_tv","Coca-Cola","Oui","Oui"
"ACH01215","Juillet","Boga Pomme","Centre-Ouest","Kairouan","25-34","M","rural","epicerie","quotidien","1","1.8","1.8","4","influenceur","Safia","Oui","Oui"
"ACH01216","Juillet","Boga Pomme","Grand Tunis","Ben Arous","18-24","M","rural","epicerie","plage_ete","3","1.8","5.4","4","promotion_magasin","Pepsi","Oui","Oui"
"ACH01217","Juillet","Boga Cidre","Grand Tunis","Ben Arous","25-34","F","urbain","souk","plage_ete","1","1.8","1.8","5","promotion_magasin","Pepsi","Oui","Non"
"ACH01218","Juillet","Boga Pomme","Grand Tunis","Tunis","18-24","F","rural","cafe_restaurant","fete","3","1.8","5.4","5","promotion_magasin","Coca-Cola","Oui","Oui"
"ACH01219","Juillet","Boga Pomme","Sud","Gabès","8-17","M","urbain","supermarche","sortie_amis","2","1.8","3.6","3","pub_tv","Coca-Cola","Non","Non"
"ACH01220","Juillet","Boga Pomme","Centre-Est","Mahdia","45-54","F","urbain","supermarche","sport","2","1.8","3.6","4","bouche_a_oreille","Coca-Cola","Oui","Oui"
"ACH01221","Juillet","Boga Cidre","Grand Tunis","Tunis","18-24","F","urbain","en_ligne","sport","1","1.8","1.8","4","affichage","Pepsi","Oui","Oui"
"ACH01222","Juillet","Boga Limoun","Centre-Ouest","Kairouan","45-54","M","urbain","supermarche","quotidien","2","1.8","3.6","5","bouche_a_oreille","Pepsi","Oui","Oui"
"ACH01223","Juillet","Boga Fraise","Sud","Gabès","8-17","M","urbain","en_ligne","repas_famille","2","1.8","3.6","5","bouche_a_oreille","Boga","Oui","Oui"
"ACH01224","Juillet","Boga Fraise","Centre-Est","Mahdia","18-24","M","urbain","epicerie","plage_ete","3","1.8","5.4","4","affichage","Coca-Cola","Oui","Oui"
"ACH01225","Juillet","Boga Cidre","Centre-Est","Sousse","8-17","F","urbain","supermarche","fete","4","1.8","7.2","3","pub_tv","Pepsi","Non","Non"
"ACH01226","Juillet","Boga Cidre","Nord-Ouest","Béja","45-54","M","rural","supermarche","repas_famille","3","1.8","5.4","4","bouche_a_oreille","Fanta","Oui","Oui"
"ACH01227","Juillet","Boga Cidre","Nord Littoral","Nabeul","8-17","F","rural","epicerie","quotidien","2","1.8","3.6","4","bouche_a_oreille","Aucun","Oui","Oui"
"ACH01228","Juillet","Boga Pomme","Grand Tunis","Ariana","18-24","F","urbain","epicerie","quotidien","1","1.8","1.8","5","influenceur","Pepsi","Oui","Oui"
"ACH01229","Juillet","Boga Cidre","Nord Littoral","Zaghouan","25-34","M","urbain","cafe_restaurant","repas_famille","4","1.8","7.2","4","promotion_magasin","Safia","Oui","Oui"
"ACH01230","Juillet","Boga Cidre","Grand Tunis","Ariana","18-24","F","urbain","souk","repas_famille","4","1.8","7.2","3","promotion_magasin","Pepsi","Oui","Non"
"ACH01231","Juillet","Boga Limoun","Grand Tunis","Manouba","45-54","F","urbain","supermarche","plage_ete","2","1.8","3.6","4","pub_tv","Boga","Oui","Oui"
"ACH01232","Juillet","Boga Pomme","Grand Tunis","Manouba","45-54","M","rural","epicerie","quotidien","2","1.8","3.6","5","pub_tv","Pepsi","Oui","Non"
"ACH01233","Juillet","Boga Cidre","Centre-Ouest","Sidi Bouzid","25-34","M","rural","cafe_restaurant","plage_ete","1","1.8","1.8","3","reseaux_sociaux","Aucun","Non","Non"
"ACH01234","Juillet","Boga Fraise","Sud","Médenine","25-34","F","urbain","epicerie","plage_ete","1","1.8","1.8","4","pub_tv","Coca-Cola","Oui","Non"
"ACH01235","Juillet","Boga Pomme","Nord Littoral","Bizerte","25-34","M","rural","supermarche","repas_famille","4","1.8","7.2","4","pub_tv","Coca-Cola","Oui","Oui"
"ACH01236","Juillet","Boga Cidre","Centre-Est","Sousse","18-24","F","urbain","cafe_restaurant","quotidien","2","1.8","3.6","4","bouche_a_oreille","Aucun","Oui","Oui"
"ACH01237","Juillet","Boga Limoun","Grand Tunis","Tunis","45-54","M","urbain","en_ligne","plage_ete","1","1.8","1.8","3","bouche_a_oreille","Coca-Cola","Oui","Non"
"ACH01238","Juillet","Boga Cidre","Grand Tunis","Tunis","35-44","F","urbain","epicerie","repas_famille","3","1.8","5.4","5","pub_tv","Safia","Oui","Oui"
"ACH01239","Juillet","Boga Cidre","Grand Tunis","Ben Arous","18-24","F","rural","cafe_restaurant","sortie_amis","2","1.8","3.6","4","influenceur","Aucun","Oui","Oui"
"ACH01240","Juillet","Boga Cidre","Grand Tunis","Manouba","45-54","F","rural","cafe_restaurant","sortie_amis","1","1.8","1.8","3","pub_tv","Coca-Cola","Oui","Non"
"ACH01241","Juillet","Boga Limoun","Grand Tunis","Ben Arous","18-24","F","urbain","supermarche","travail","1","1.8","1.8","3","pub_tv","Pepsi","Non","Non"
"ACH01242","Juillet","Boga Fraise","Grand Tunis","Ben Arous","8-17","F","urbain","cafe_restaurant","repas_famille","2","1.8","3.6","5","affichage","Aucun","Oui","Non"
"ACH01243","Juillet","Boga Cidre","Grand Tunis","Ariana","25-34","M","urbain","supermarche","sport","2","1.8","3.6","3","bouche_a_oreille","Boga","Non","Non"
"ACH01244","Juillet","Boga Cidre","Centre-Ouest","Kasserine","35-44","F","urbain","souk","plage_ete","2","1.8","3.6","5","promotion_magasin","Pepsi","Oui","Non"
"ACH01245","Juillet","Boga Cidre","Sud","Tataouine","55+","M","urbain","supermarche","sport","1","1.8","1.8","4","pub_tv","Coca-Cola","Oui","Non"
"ACH01246","Juillet","Boga Fraise","Nord Littoral","Zaghouan","25-34","F","urbain","epicerie","fete","3","1.8","5.4","3","affichage","Aucun","Non","Non"
"ACH01247","Juillet","Boga Pomme","Nord Littoral","Zaghouan","8-17","M","urbain","epicerie","repas_famille","4","1.8","7.2","4","pub_tv","Coca-Cola","Oui","Oui"
"ACH01248","Juillet","Boga Pomme","Grand Tunis","Ben Arous","8-17","M","urbain","epicerie","plage_ete","2","1.8","3.6","4","promotion_magasin","Safia","Oui","Non"
"ACH01249","Juillet","Boga Pomme","Grand Tunis","Manouba","55+","F","urbain","en_ligne","repas_famille","6","1.8","10.8","5","influenceur","Aucun","Oui","Non"
"ACH01250","Juillet","Boga Cidre","Nord Littoral","Bizerte","45-54","F","urbain","epicerie","plage_ete","3","1.8","5.4","5","reseaux_sociaux","Aucun","Oui","Non"
"ACH01251","Juillet","Boga Pomme","Grand Tunis","Tunis","18-24","F","urbain","epicerie","quotidien","2","1.8","3.6","4","pub_tv","Fanta","Oui","Oui"
"ACH01252","Juillet","Boga Pomme","Grand Tunis","Ariana","25-34","F","urbain","cafe_restaurant","repas_famille","4","1.8","7.2","4","promotion_magasin","Coca-Cola","Oui","Oui"
"ACH01253","Juillet","Boga Cidre","Nord-Ouest","Jendouba","45-54","F","rural","epicerie","quotidien","1","1.8","1.8","5","reseaux_sociaux","Safia","Oui","Oui"
"ACH01254","Juillet","Boga Pomme","Sud","Sfax","25-34","M","urbain","supermarche","sport","2","1.8","3.6","4","reseaux_sociaux","Pepsi","Oui","Oui"
"ACH01255","Juillet","Boga Pomme","Centre-Est","Mahdia","25-34","F","urbain","supermarche","plage_ete","3","1.8","5.4","5","reseaux_sociaux","Boga","Oui","Non"
