id,age,tranche_age,genre,education,region,gouvernorat,milieu,revenu_mensuel_tnd,tranche_revenu,taux_epargne_pct,lifestyle,canaux_utilises,nb_canaux,categories_achetees,nb_categories,canaux_decouverte,recherche_mobile_pct,recherche_duree_jours,sources_comparees,methode_paiement,panier_moyen_tnd,achat_en_ligne,achat_repete_3mois,nps,connait_programme_fidelite,points_friction,nb_friction,ramadan_actif,ramadan_panier_tnd,ete_actif,ete_panier_tnd,soldes_actif,soldes_panier_tnd,smartphone,connexion_4g_5g,utilise_apps_paiement,actif_reseaux_sociaux,satisfaction_globale,season
TN01858,47,45-54,M,Doctorat,Grand Tunis,Tunis,urbain,623,Moyen,13.8,Familial traditionnel,boutique_physique|whatsapp_commerce,2,mode|sport|tech_electronique,3,tv_radio|facebook,50,3,5,paiement_a_la_livraison,138.97,False,False,65,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents|interface_non_arabisee,5,True,256.72,True,177.07,False,291.05,True,True,True,True,65,ramadan
TN01859,47,45-54,M,Secondaire / BAC,Grand Tunis,Tunis,urbain,3862,Très élevé,12.6,Urbain moderne,reseaux_sociaux|marche_souk,2,sante|tech_electronique|beaute_hygiene,3,youtube|facebook,39,7,3,carte_bancaire,1163.14,True,False,7,False,livraison_lente_chere|retours_difficiles|prix_non_transparents|service_client_absent|interface_non_arabisee,5,True,1428.21,True,1035.0,True,1745.79,True,False,False,True,37,soldes
TN01860,29,25-34,F,Universitaire Licence,Centre-Ouest,Sidi Bouzid,urbain,1480,Moyen,15.1,Rural émergent,boutique_physique|reseaux_sociaux|marche_souk,3,voyage_tourisme|sante|alimentation,3,instagram|influenceur_local,85,4,3,especes,193.94,False,False,14,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|service_client_absent|rupture_de_stock,5,False,169.06,True,168.73,True,261.98,True,True,False,True,52,soldes
TN01861,44,35-44,M,Master / Ingénieur,Grand Tunis,Tunis,urbain,614,Moyen,12.1,Familial traditionnel,boutique_physique|app_mobile|marche_souk|television_catalogue,4,voyage_tourisme|beaute_hygiene,2,affichage_urbain,67,4,3,paiement_a_la_livraison,229.59,True,False,45,False,mefiance_paiement_online|prix_non_transparents|rupture_de_stock,3,True,255.95,True,216.83,True,369.55,True,True,False,True,40,soldes
TN01862,39,35-44,M,Universitaire Licence,Grand Tunis,Ariana,urbain,1321,Moyen,1.4,Familial traditionnel,boutique_physique|reseaux_sociaux|site_ecommerce|television_catalogue,4,voyage_tourisme|mode,2,influenceur_local|tiktok|bouche_a_oreille,60,10,3,paiement_a_la_livraison,243.64,False,False,48,False,mefiance_paiement_online|retours_difficiles|prix_non_transparents,3,True,294.67,True,243.64,True,294.44,True,True,False,True,42,ramadan
TN01863,27,25-34,F,Secondaire / BAC,Grand Tunis,Ariana,urbain,998,Moyen,5.9,Digitaliste connecté,boutique_physique|reseaux_sociaux|marche_souk,3,sport|tech_electronique|mode|beaute_hygiene,4,bouche_a_oreille|influenceur_local|google_search,83,4,5,carte_bancaire,165.62,True,False,21,False,,0,True,172.18,True,159.18,True,205.71,True,True,True,False,37,soldes
TN01864,29,25-34,F,Universitaire Licence,Grand Tunis,Ben Arous,urbain,791,Moyen,14.9,Familial traditionnel,boutique_physique|marche_souk,2,maison_deco|voyage_tourisme,2,influenceur_local|tv_radio|affichage_urbain,85,4,5,especes,200.79,False,False,15,True,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent,5,True,223.57,True,150.04,True,208.99,True,False,False,True,63,ramadan
TN01865,53,45-54,M,Doctorat,Centre-Est,Sfax Nord,urbain,364,Faible,7.4,Urbain moderne,boutique_physique|reseaux_sociaux|app_mobile|television_catalogue,4,divertissement|sante|tech_electronique|beaute_hygiene,4,tv_radio|tiktok,53,2,3,carte_bancaire,51.13,True,False,21,False,retours_difficiles|prix_non_transparents|service_client_absent|interface_non_arabisee|rupture_de_stock,5,False,80.12,False,56.39,True,56.93,True,True,True,True,52,soldes
TN01866,47,45-54,M,Secondaire / BAC,Grand Tunis,Tunis,urbain,1415,Moyen,1.5,Urbain moderne,boutique_physique|whatsapp_commerce,2,maison_deco|mode|sante|tech_electronique,4,affichage_urbain|youtube|google_search,52,5,5,carte_bancaire,182.94,True,True,0,False,livraison_lente_chere|retours_difficiles|service_client_absent|interface_non_arabisee,4,False,225.34,True,178.69,False,241.06,True,True,False,False,67,ete
TN01867,45,45-54,M,Primaire / Collège,Centre-Ouest,Kasserine,rural,1316,Moyen,12.6,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile|marche_souk,4,sport|alimentation|mode|tech_electronique,4,bouche_a_oreille|tiktok,45,2,2,especes,166.81,True,True,16,False,livraison_lente_chere|mefiance_paiement_online|prix_non_transparents|interface_non_arabisee,4,True,252.93,True,208.43,False,285.13,True,False,False,True,40,ramadan
TN01868,31,25-34,M,Universitaire Licence,Nord Littoral,Béja,urbain,694,Moyen,7.8,Rural émergent,boutique_physique|app_mobile,2,mode|tech_electronique,2,tiktok|google_search,91,3,4,paiement_a_la_livraison,150.59,False,False,38,False,mefiance_paiement_online|prix_non_transparents|service_client_absent,3,True,242.49,True,153.93,True,286.84,True,True,False,True,52,soldes
TN01869,38,35-44,F,Secondaire / BAC,Sud,Sfax,urbain,304,Faible,3.4,Familial traditionnel,boutique_physique|reseaux_sociaux|site_ecommerce|marche_souk,4,tech_electronique|mode,2,bouche_a_oreille,66,4,2,especes,61.03,False,False,1,False,mefiance_paiement_online|interface_non_arabisee|rupture_de_stock,3,True,98.72,True,81.03,True,64.49,True,True,False,True,64,ramadan
TN01870,20,18-24,M,Secondaire / BAC,Grand Tunis,Tunis,urbain,2593,Élevé,1.9,Urbain moderne,reseaux_sociaux|marche_souk,2,sante|mode|beaute_hygiene,3,facebook,85,2,2,especes,171.06,True,True,35,False,livraison_lente_chere|service_client_absent|rupture_de_stock,3,True,363.51,True,325.08,True,253.66,True,True,True,True,43,ramadan
TN01871,35,35-44,F,Secondaire / BAC,Grand Tunis,Ben Arous,urbain,668,Moyen,8.5,Rural émergent,boutique_physique|reseaux_sociaux|marche_souk|whatsapp_commerce,4,divertissement|sport|sante,3,tiktok,61,3,2,especes,217.89,False,False,43,False,livraison_lente_chere|mefiance_paiement_online|prix_non_transparents,3,True,269.75,True,237.36,True,273.55,True,False,False,True,53,soldes
TN01872,21,18-24,F,Universitaire Licence,Centre-Ouest,Kairouan,urbain,2293,Élevé,7.4,Urbain moderne,reseaux_sociaux|television_catalogue,2,divertissement|tech_electronique|mode,3,youtube|affichage_urbain|tv_radio,88,5,3,especes,179.2,False,False,80,False,livraison_lente_chere|prix_non_transparents|service_client_absent,3,True,249.17,True,296.78,True,253.03,False,False,False,True,61,ete
TN01873,35,35-44,M,Universitaire Licence,Centre-Ouest,Kairouan,rural,405,Faible,16.6,Familial traditionnel,boutique_physique|site_ecommerce,2,voyage_tourisme|sport|alimentation,3,google_search|influenceur_local,62,3,3,paiement_a_la_livraison,54.34,False,False,58,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents|interface_non_arabisee,5,True,86.78,False,66.57,True,103.71,True,True,True,True,61,soldes
TN01874,31,25-34,F,Secondaire / BAC,Grand Tunis,Tunis,urbain,996,Moyen,7.3,Urbain moderne,app_mobile|marche_souk|television_catalogue,3,sport|mode,2,instagram,90,8,2,virement,192.53,True,False,20,False,livraison_lente_chere|mefiance_paiement_online|service_client_absent|interface_non_arabisee,4,True,175.04,False,195.16,False,200.37,True,True,False,True,58,ramadan
TN01875,47,45-54,F,Secondaire / BAC,Sud,Tataouine,urbain,1055,Moyen,13.1,Urbain moderne,app_mobile|site_ecommerce,2,sport|alimentation|tech_electronique,3,youtube|tiktok|instagram,47,8,3,paiement_a_la_livraison,178.86,False,False,28,False,livraison_lente_chere|retours_difficiles|prix_non_transparents,3,False,197.95,True,206.77,True,224.06,False,False,False,False,44,soldes
TN01876,51,45-54,M,Primaire / Collège,Grand Tunis,Tunis,urbain,2756,Élevé,1.5,Rural émergent,boutique_physique|reseaux_sociaux,2,sport|tech_electronique|mode,3,bouche_a_oreille|instagram,41,3,5,especes,576.71,False,True,41,False,livraison_lente_chere|mefiance_paiement_online|prix_non_transparents|service_client_absent|interface_non_arabisee|rupture_de_stock,6,True,559.58,False,468.29,True,587.57,True,True,True,True,76,soldes
TN01877,25,25-34,F,Sans diplôme,Nord Littoral,Béja,urbain,744,Moyen,3.0,Urbain moderne,boutique_physique|reseaux_sociaux|site_ecommerce|marche_souk,4,divertissement|beaute_hygiene,2,tiktok,78,5,3,especes,146.0,True,True,11,False,livraison_lente_chere|service_client_absent,2,True,213.4,True,212.0,True,160.5,True,True,True,True,67,ramadan
TN01878,30,25-34,F,Secondaire / BAC,Grand Tunis,Ben Arous,urbain,4538,Très élevé,17.2,Urbain moderne,boutique_physique|site_ecommerce|television_catalogue,3,maison_deco|divertissement|mode,3,google_search|bouche_a_oreille,83,7,4,carte_bancaire,689.86,True,False,28,False,prix_non_transparents|service_client_absent,2,True,1156.54,True,1194.46,False,1321.61,False,True,True,False,65,ete
TN01879,22,18-24,F,Secondaire / BAC,Sud,Sfax,urbain,855,Moyen,1.0,Digitaliste connecté,boutique_physique|reseaux_sociaux|app_mobile|marche_souk|whatsapp_commerce,5,voyage_tourisme|sport|mode,3,bouche_a_oreille|facebook,96,4,1,carte_bancaire,71.73,True,False,26,False,mefiance_paiement_online|retours_difficiles|rupture_de_stock,3,True,145.12,True,121.61,True,152.6,True,False,True,True,65,soldes
TN01880,37,35-44,M,Primaire / Collège,Grand Tunis,Tunis,urbain,840,Moyen,12.7,Urbain moderne,app_mobile,1,divertissement|tech_electronique|mode,3,affichage_urbain,66,5,4,paiement_a_la_livraison,246.74,False,False,33,False,retours_difficiles|prix_non_transparents,2,True,269.36,True,279.62,True,347.68,True,True,False,True,66,soldes
TN01881,36,35-44,M,Doctorat,Nord-Ouest,Le Kef,urbain,465,Faible,3.6,Rural émergent,boutique_physique,1,sante|mode,2,youtube,68,7,5,paiement_a_la_livraison,45.54,False,False,18,False,mefiance_paiement_online|service_client_absent|interface_non_arabisee,3,True,86.9,True,68.13,True,74.31,True,True,False,True,54,ramadan
TN01882,25,25-34,M,Secondaire / BAC,Nord Littoral,Nabeul,urbain,328,Faible,13.0,Rural émergent,boutique_physique|app_mobile|television_catalogue,3,mode|tech_electronique,2,tiktok|facebook,75,3,3,paiement_a_la_livraison,37.93,True,False,50,False,livraison_lente_chere|mefiance_paiement_online|prix_non_transparents|service_client_absent|rupture_de_stock,5,True,54.32,True,60.91,True,57.53,False,False,False,True,60,ete
TN01883,28,25-34,M,Universitaire Licence,Grand Tunis,Manouba,rural,437,Faible,14.9,Digitaliste connecté,app_mobile|marche_souk,2,sante|mode,2,facebook|affichage_urbain,82,1,4,paiement_a_la_livraison,56.48,True,True,37,False,mefiance_paiement_online|prix_non_transparents|service_client_absent|interface_non_arabisee|rupture_de_stock,5,False,72.66,False,55.73,True,86.73,True,False,True,False,47,soldes
TN01884,24,18-24,M,Secondaire / BAC,Grand Tunis,Ben Arous,urbain,3314,Très élevé,2.5,Urbain moderne,reseaux_sociaux|marche_souk,2,maison_deco|voyage_tourisme|sante|mode,4,tv_radio,91,3,3,especes,474.85,False,True,28,False,livraison_lente_chere|retours_difficiles|interface_non_arabisee,3,False,852.38,True,748.58,True,905.18,True,True,False,True,81,soldes
TN01885,47,45-54,F,Primaire / Collège,Grand Tunis,Ariana,urbain,627,Moyen,8.9,Familial traditionnel,boutique_physique|app_mobile,2,divertissement|tech_electronique|maison_deco|sante|voyage_tourisme,5,tv_radio|influenceur_local|instagram,49,1,2,especes,220.67,True,False,5,True,livraison_lente_chere|mefiance_paiement_online|interface_non_arabisee,3,True,211.0,False,227.89,True,309.4,True,True,False,True,72,soldes
TN01886,43,35-44,F,Universitaire Licence,Sud,Sfax,urbain,325,Faible,5.0,Urbain moderne,boutique_physique|reseaux_sociaux|app_mobile|marche_souk|whatsapp_commerce,5,alimentation|mode|tech_electronique|beaute_hygiene|sport,5,instagram|influenceur_local,54,3,3,especes,45.01,True,True,6,False,livraison_lente_chere|service_client_absent|interface_non_arabisee,3,True,67.87,True,87.39,False,78.37,True,True,True,True,47,ete
TN01887,54,45-54,M,Primaire / Collège,Sud,Sfax,rural,725,Moyen,14.3,Digitaliste connecté,boutique_physique|app_mobile|site_ecommerce|whatsapp_commerce|television_catalogue,5,mode|beaute_hygiene,2,youtube|instagram|influenceur_local,50,4,2,paiement_a_la_livraison,136.61,True,True,25,True,mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent|interface_non_arabisee|rupture_de_stock,6,True,193.11,True,190.89,False,261.23,True,True,False,True,48,ramadan
TN01888,38,35-44,F,Universitaire Licence,Grand Tunis,Tunis,urbain,1433,Moyen,3.5,Familial traditionnel,app_mobile,1,voyage_tourisme|sport,2,youtube|bouche_a_oreille,69,5,4,paiement_a_la_livraison,246.75,False,True,39,False,livraison_lente_chere|mefiance_paiement_online|service_client_absent|interface_non_arabisee,4,False,285.77,True,229.7,True,319.26,True,True,False,False,46,soldes
TN01889,19,18-24,M,Secondaire / BAC,Nord Littoral,Zaghouan,urbain,1067,Moyen,15.2,Digitaliste connecté,boutique_physique|reseaux_sociaux|app_mobile|site_ecommerce,4,divertissement|tech_electronique|mode,3,bouche_a_oreille|instagram,80,6,4,paiement_a_la_livraison,115.88,False,False,17,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|rupture_de_stock,4,False,114.74,True,128.94,False,131.01,True,True,False,False,67,ete
TN01890,36,35-44,F,Secondaire / BAC,Grand Tunis,Ariana,urbain,4682,Très élevé,0.4,Urbain moderne,reseaux_sociaux|app_mobile,2,mode|tech_electronique,2,youtube|tiktok|influenceur_local,54,1,4,paiement_a_la_livraison,1582.33,False,False,4,False,livraison_lente_chere|mefiance_paiement_online|prix_non_transparents|rupture_de_stock,4,True,1754.33,True,1494.27,True,1284.48,True,True,True,True,50,ramadan
TN01891,54,45-54,F,Universitaire Licence,Centre-Est,Mahdia,urbain,533,Faible,0.1,Digitaliste connecté,boutique_physique|reseaux_sociaux|app_mobile|marche_souk,4,divertissement|beaute_hygiene,2,google_search|tiktok|facebook,42,4,2,paiement_a_la_livraison,56.05,False,True,31,True,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|prix_non_transparents,4,True,71.09,True,50.37,True,91.21,True,True,False,True,61,soldes
TN01892,20,18-24,F,Primaire / Collège,Nord Littoral,Béja,rural,5416,Très élevé,1.7,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile,3,alimentation,1,youtube|google_search,80,4,3,paiement_a_la_livraison,547.72,False,False,11,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles,3,True,822.14,False,652.47,True,937.65,True,False,False,True,49,soldes
TN01893,28,25-34,M,Sans diplôme,Nord-Ouest,Jendouba,urbain,1974,Élevé,1.7,Rural émergent,boutique_physique|app_mobile|marche_souk,3,divertissement|sport|alimentation,3,bouche_a_oreille|influenceur_local|instagram,82,4,3,especes,389.4,False,True,44,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|service_client_absent,4,True,569.23,True,526.84,True,588.99,True,True,False,True,32,soldes
TN01894,40,35-44,F,Sans diplôme,Centre-Est,Sfax Nord,urbain,1599,Élevé,9.5,Digitaliste connecté,boutique_physique|reseaux_sociaux|marche_souk|television_catalogue,4,alimentation|sante|mode|beaute_hygiene,4,tiktok,56,3,4,virement,651.83,False,False,41,False,livraison_lente_chere|prix_non_transparents|service_client_absent|interface_non_arabisee,4,False,801.72,False,606.95,True,693.31,True,True,False,True,66,soldes
TN01895,29,25-34,M,Universitaire Licence,Centre-Est,Sousse,urbain,431,Faible,2.8,Digitaliste connecté,boutique_physique|reseaux_sociaux|app_mobile|marche_souk,4,maison_deco|divertissement,2,tiktok|bouche_a_oreille|affichage_urbain,79,1,1,paiement_mobile,54.23,True,False,36,True,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|service_client_absent,4,True,61.0,False,55.68,False,83.79,True,True,False,False,42,ramadan
TN01896,65,55+,F,Secondaire / BAC,Centre-Ouest,Kairouan,rural,564,Faible,14.6,Urbain moderne,boutique_physique|site_ecommerce|marche_souk|whatsapp_commerce,4,voyage_tourisme|alimentation|tech_electronique,3,tv_radio|instagram,20,5,4,virement,30.45,True,True,76,False,service_client_absent,1,True,47.54,True,43.63,True,64.3,False,False,True,True,53,soldes
TN01897,46,45-54,M,Secondaire / BAC,Nord-Ouest,Le Kef,rural,439,Faible,17.0,Urbain moderne,boutique_physique|app_mobile,2,maison_deco|mode|beaute_hygiene,3,youtube,39,2,3,especes,41.78,False,False,59,False,livraison_lente_chere|mefiance_paiement_online|interface_non_arabisee,3,True,70.57,False,50.65,False,82.74,False,True,False,True,63,ramadan
TN01898,51,45-54,F,Sans diplôme,Grand Tunis,Ben Arous,urbain,1220,Moyen,9.2,Urbain moderne,boutique_physique|app_mobile,2,maison_deco|tech_electronique,2,youtube|instagram|influenceur_local,54,4,3,carte_bancaire,229.34,True,True,27,False,mefiance_paiement_online|retours_difficiles|prix_non_transparents|service_client_absent,4,True,188.52,True,181.32,True,183.78,True,False,False,True,37,ramadan
TN01899,35,35-44,F,Secondaire / BAC,Grand Tunis,Tunis,urbain,1085,Moyen,4.1,Digitaliste connecté,reseaux_sociaux|app_mobile|site_ecommerce|marche_souk,4,sante|alimentation|mode,3,instagram|affichage_urbain,60,8,4,especes,224.11,True,True,2,False,livraison_lente_chere|retours_difficiles|service_client_absent|interface_non_arabisee|rupture_de_stock,5,True,306.43,True,207.05,True,305.25,True,True,False,True,58,ramadan
TN01900,72,55+,F,Primaire / Collège,Centre-Ouest,Kairouan,rural,1454,Moyen,12.6,Rural émergent,boutique_physique|reseaux_sociaux|marche_souk,3,voyage_tourisme|alimentation|mode,3,bouche_a_oreille|tiktok,24,1,4,especes,158.79,False,False,40,True,livraison_lente_chere|mefiance_paiement_online,2,True,182.21,True,163.45,True,142.06,True,True,False,True,60,ramadan
TN01901,71,55+,F,Sans diplôme,Sud,Gabès,urbain,575,Faible,17.7,Digitaliste connecté,boutique_physique|reseaux_sociaux|marche_souk,3,maison_deco|voyage_tourisme|alimentation|beaute_hygiene,4,google_search|affichage_urbain|youtube,19,7,3,especes,50.02,False,False,39,False,mefiance_paiement_online|retours_difficiles|rupture_de_stock,3,False,52.96,True,54.46,True,67.64,True,False,True,True,65,soldes
TN01902,38,35-44,F,Secondaire / BAC,Grand Tunis,Manouba,urbain,5903,Très élevé,17.2,Urbain moderne,boutique_physique,1,voyage_tourisme|sport|divertissement|mode,4,influenceur_local|youtube|tiktok,58,8,3,especes,849.25,True,False,22,False,livraison_lente_chere|retours_difficiles|interface_non_arabisee,3,True,1803.21,True,1562.25,True,1717.49,True,True,False,True,56,ramadan
TN01903,28,25-34,M,Primaire / Collège,Sud,Médenine,rural,889,Moyen,17.7,Familial traditionnel,boutique_physique|reseaux_sociaux|app_mobile|marche_souk,4,alimentation|mode,2,bouche_a_oreille|influenceur_local,82,3,4,especes,154.43,True,False,35,False,livraison_lente_chere|mefiance_paiement_online|rupture_de_stock,3,True,173.11,True,170.56,False,180.68,True,True,False,True,52,ramadan
TN01904,26,25-34,M,Universitaire Licence,Grand Tunis,Tunis,urbain,2747,Élevé,14.0,Digitaliste connecté,boutique_physique|reseaux_sociaux|television_catalogue,3,divertissement|sante|tech_electronique,3,instagram,89,1,2,especes,359.24,True,True,39,False,livraison_lente_chere|mefiance_paiement_online|retours_difficiles|rupture_de_stock,4,True,598.58,True,539.87,True,471.22,True,True,False,True,71,ramadan
